currency,image_url,material,price,product_type,sizes,styles
USD,https://images.saatchiart.com/saatchi/502689/art/1943108/1066314-EQVHBOYV-7.jpg,"Canvas,Other",940,product,11.8 W x 11.8 H x 0.8 in,Expressionism
USD,https://images.saatchiart.com/saatchi/185414/art/1878152/1012342-TWUFNPKP-7.jpg,"Canvas,Paper",4950,product,46 W x 50 H x 2 in,"Abstract Expressionism,Abstract,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/9257/art/2768219/1838112-GJHTVBLR-7.jpg,Canvas,1010,product,20 W x 16 H x 1.5 in,"Fine Art,Expressionism"
USD,https://images.saatchiart.com/saatchi/58148/art/2901651/1971544-QQPABIWW-7.jpg,Canvas,2170,product,33.1 W x 40.2 H x 1.2 in,"Abstract,Surrealism,Modern,Conceptual"
USD,https://images.saatchiart.com/saatchi/45298/art/2542065/1611997-NJQMFNEO-7.jpg,Canvas,3470,product,60 W x 38 H x 1.5 in,"Abstract Expressionism,Abstract,Modern"
USD,https://images.saatchiart.com/saatchi/576873/art/7656831/6725291-RYOVYROL-7.jpg,Canvas,2370,product,36 W x 36 H x 1.5 in,Pop Art
USD,https://images.saatchiart.com/saatchi/843869/art/2966101/2035994-EEHIBVID-7.jpg,Canvas,6980,product,59.1 W x 70.9 H x 0.8 in,Surrealism
USD,https://images.saatchiart.com/saatchi/809781/art/2922012/1991905-IYTPBYAX-7.jpg,Wood,435,product,48 W x 18.5 H x 0.3 in,Abstract
USD,https://images.saatchiart.com/saatchi/286282/art/2807991/1877884-YCYZXLCC-7.jpg,Canvas,940,product,19.7 W x 23.6 H x 1 in,"Abstract Expressionism,Conceptual,Fine Art,Modern,Abstract"
USD,https://images.saatchiart.com/saatchi/9021/art/2888113/1958006-VMCNKUEY-7.jpg,Canvas,1040,product,19.7 W x 27.6 H x 0.8 in,Impressionism
USD,https://images.saatchiart.com/saatchi/616263/art/3527413/2597300-TBNBAHZG-7.jpg,Canvas,1770,product,19.7 W x 23.6 H x 0.8 in,"Abstract Expressionism,Abstract"
USD,https://images.saatchiart.com/saatchi/782811/art/3331136/2401023-MMAXVKMO-7.jpg,Paper,990,product,10 W x 14 H x 0.1 in,Chinese art
USD,https://images.saatchiart.com/saatchi/828057/art/3038478/2108371-YISLFAWS-7.jpg,Canvas,305,product,16 W x 20 H x 0.8 in,Abstract
USD,https://images.saatchiart.com/saatchi/350780/art/3604735/2674621-BJGWOQAZ-7.jpg,"Canvas,Wood",2520,product,39.4 W x 39.4 H x 1.6 in,"Abstract,Abstract Expressionism"
USD,https://images.saatchiart.com/saatchi/91068/art/4265519/3335365-RTUJHIBM-7.jpg,Canvas,3170,product,35.4 W x 35.4 H x 0.8 in,"Abstract,Fine Art,Abstract Expressionism"
USD,https://images.saatchiart.com/saatchi/324189/art/2948681/2018574-WHAQJLUU-7.jpg,Canvas,3170,product,28 W x 27.2 H x 0.8 in,Abstract
USD,https://images.saatchiart.com/saatchi/448586/art/5570145/4639957-JWXAAASF-7.jpg,Canvas,1710,product,24 W x 24 H x 2 in,Abstract
USD,https://images.saatchiart.com/saatchi/708263/art/4796793/3866621-ONRUXJAM-7.jpg,Canvas,1300,product,30 W x 30 H x 1.5 in,"Abstract,Abstract Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/735911/art/5772767/4842567-HINFWJVC-7.jpg,Canvas,2970,product,39.4 W x 59.1 H x 0.4 in,"Abstract Expressionism,Pop Art,Street Art"
USD,https://images.saatchiart.com/saatchi/70617/art/5742831/4812633-QBYOPYHX-7.jpg,Canvas,1000,product,19.7 W x 27.6 H x 1.6 in,"Figurative,Fine Art,Realism,Impressionism,Modern"
USD,https://images.saatchiart.com/saatchi/166449/art/6078557/5148341-XQCGAZIE-7.jpg,Canvas,500,product,11.8 W x 15.7 H x 0.8 in,"Abstract,Abstract Expressionism,Conceptual"
USD,https://images.saatchiart.com/saatchi/948218/art/5964043/5033837-TAHMFSHV-7.jpg,Canvas,1070,product,36 W x 36 H x 2 in,"Fine Art,Pop Art,Portraiture,geometry"
USD,https://images.saatchiart.com/saatchi/806895/art/5383969/4453783-OQTNAEXF-7.jpg,Canvas,5230,product,47.2 W x 47.2 H x 1.6 in,"Pop Art,Modern,Fine Art,Figurative,Illustration"
USD,https://images.saatchiart.com/saatchi/51946/art/5865089/4934887-YOLOFYEA-7.jpg,Canvas,3400,product,47.2 W x 35.4 H x 0.8 in,Abstract
USD,https://images.saatchiart.com/saatchi/35280/art/6318691/5388457-ZQCUXXNU-7.jpg,Canvas,6550,product,35.4 W x 45.3 H x 0.8 in,Surrealism
USD,https://images.saatchiart.com/saatchi/791208/art/6067461/5137251-KAWRERLM-7.jpg,Canvas,8500,product,59.1 W x 59.1 H x 1.6 in,"Expressionism,Modern,Minimalism,Figurative,Portraiture"
USD,https://images.saatchiart.com/saatchi/350780/art/6570719/5640391-HKZYVKZX-7.jpg,"Canvas,Wood",2620,product,39.4 W x 39.4 H x 1.6 in,"Abstract,Abstract Expressionism"
USD,https://images.saatchiart.com/saatchi/420360/art/6688627/5758291-RDPQZZEM-7.jpg,Canvas,2350,product,39.4 W x 47.2 H x 2 in,"Abstract Expressionism,Figurative,Portraiture,Street Art,Pop Art"
USD,https://images.saatchiart.com/saatchi/576873/art/6797639/5867277-YAEHRMBJ-7.jpg,Canvas,2370,product,36 W x 36 H x 1.5 in,Pop Art
USD,https://images.saatchiart.com/saatchi/554198/art/7276667/6345881-CCLJVWQA-7.jpg,Paper,1400,product,20 W x 16 H x 1 in,"Documentary,Impressionism,Portraiture,Photorealism"
USD,https://images.saatchiart.com/saatchi/503607/art/7647447/6715947-DUSZDZYX-7.jpg,Canvas,1500,product,30 W x 20.5 H x 0.8 in,"Fine Art,Impressionism,Realism"
USD,https://images.saatchiart.com/saatchi/978551/art/7493289/6562229-URUOWMSB-7.jpg,Canvas,5102,product,74.8 W x 49.2 H x 2 in,"Abstract,Art Deco,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/338753/art/7853114/6920970-UIZVPRHO-7.jpg,Canvas,850,product,23.6 W x 19.7 H x 0.8 in,"Expressionism,Figurative,Fine Art,Modern,Minimalism"
USD,https://images.saatchiart.com/saatchi/655665/art/7595753/6664361-JZSOXOWC-7.jpg,Cardboard,710,product,9.4 W x 11.8 H x 0.1 in,"Impressionism,Figurative"
USD,https://images.saatchiart.com/saatchi/298854/art/2829008/1898901-EEQOAXHT-7.jpg,Canvas,3670,product,23.6 W x 23.6 H x 2 in,"Abstract,Conceptual,Expressionism,Pop Art,Abstract Expressionism"
USD,https://images.saatchiart.com/saatchi/211/art/1691243/873469-7.jpg,"Canvas,Wood",3089,product,31 W x 34 H x 2 in,Expressionism
USD,https://images.saatchiart.com/saatchi/657636/art/2212963/1288240-WWCFHIYB-7.jpg,Paper,510,product,19.7 W x 7.9 H x 1.6 in,Figurative
USD,https://images.saatchiart.com/saatchi/713421/art/2839392/1909285-RCQDBWUD-7.jpg,Wood,545,product,12 W x 12 H x 1.6 in,Abstract
USD,https://images.saatchiart.com/saatchi/56039/art/2580392/1650300-CHTSODLN-7.jpg,Canvas,980,product,14 W x 11 H x 1.5 in,"Abstract,Abstract Expressionism,Expressionism"
USD,https://images.saatchiart.com/saatchi/348963/art/1705143/883626-7.jpg,Paper,530,product,14.6 W x 18.1 H x 0 in,Abstract
USD,https://images.saatchiart.com/saatchi/341145/art/2735257/1805150-CDMJELPH-7.jpg,Canvas,16500,product,72 W x 48 H x 1.5 in,"Art Deco,Fine Art,Expressionism,Modern,Pop Art"
USD,https://images.saatchiart.com/saatchi/44839/art/4451911/3521751-WIJQTNJF-7.jpg,Canvas,1910,product,24 W x 48 H x 1.5 in,"Abstract,Expressionism,Minimalism,Impressionism,Modern"
USD,https://images.saatchiart.com/saatchi/9021/art/3048573/2118466-ZWIGICHB-7.jpg,Canvas,760,product,19.7 W x 19.7 H x 0.8 in,Abstract
USD,https://images.saatchiart.com/saatchi/326116/art/468739/251545-SCLEPWZY-7.jpg,Paper,2170,product,40 W x 30 H x 0.1 in,Realism
USD,https://images.saatchiart.com/saatchi/777303/art/6681955/5751619-UDLWRQFV-7.jpg,Wood,10000,product,79.5 W x 42.1 H x 1.1 in,"Abstract,Figurative"
USD,https://images.saatchiart.com/saatchi/574303/art/5609919/4679729-HFPIPNGL-7.jpg,Canvas,5000,product,68 W x 36 H x 1.5 in,"Abstract,Fine Art,Abstract Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/663559/art/4912819/3982643-SZNUHXGY-7.jpg,Canvas,3470,product,39.4 W x 31.5 H x 1 in,"Abstract,Abstract Expressionism,Art Deco"
USD,https://images.saatchiart.com/saatchi/295765/art/7086685/6156009-FONNJSRU-7.jpg,Canvas,6750,product,47.2 W x 39.4 H x 2.4 in,Modern
USD,https://images.saatchiart.com/saatchi/384561/art/5835855/4905655-JBNREFAI-7.jpg,Canvas,4080,product,55.1 W x 63 H x 1.2 in,"contemporary,Figurative,Portraiture"
USD,https://images.saatchiart.com/saatchi/418393/art/7105619/6174943-TPHRRCNH-7.jpg,Canvas,3870,product,74.8 W x 39.4 H x 0.8 in,"Abstract,Abstract Expressionism,Expressionism,Figurative"
USD,https://images.saatchiart.com/saatchi/168127/art/6038581/5108371-TDPDOLUI-7.jpg,"Canvas,Wood",1400,product,18.1 W x 23.6 H x 0.8 in,"Figurative,Fine Art"
USD,https://images.saatchiart.com/saatchi/664392/art/5769977/4839777-YIKXYUGT-7.jpg,Canvas,2010,product,31.5 W x 31.5 H x 0.8 in,"Abstract Expressionism,Abstract"
USD,https://images.saatchiart.com/saatchi/76601/art/7342731/6411937-MKUXPPRK-7.jpg,Canvas,4650,product,55.1 W x 59.1 H x 1.2 in,"Abstract,Abstract Expressionism,Minimalism"
USD,https://images.saatchiart.com/saatchi/409703/art/7644505/6713007-LSADQGER-7.jpg,Canvas,2510,product,48 W x 36 H x 1.5 in,"Abstract,Abstract Expressionism,Expressionism,Minimalism,Modern"
USD,https://images.saatchiart.com/saatchi/759586/art/5921221/4991015-IEZCARMW-7.jpg,"Other,Plastic",1500,product,37.4 W x 11.8 H x 0.1 in,"Pop Art,Street Art,Abstract,Minimalism,Modern"
USD,https://images.saatchiart.com/saatchi/688716/art/7548203/6616933-ODCBCRTZ-7.jpg,Canvas,1700,product,42 W x 15 H x 1 in,"Abstract,Abstract Expressionism,Expressionism,Modern,Fine Art"
USD,https://images.saatchiart.com/saatchi/743547/art/4468195/3538035-JTWKYZLR-7.jpg,Wood,200,product,11 W x 7.9 H x 0 in,Impressionism
USD,https://images.saatchiart.com/saatchi/415084/art/7702436/6770593-WFOFPNQY-7.jpg,Canvas,2470,product,78.7 W x 59.1 H x 1.2 in,"Abstract,Abstract Expressionism,Fine Art,Modern,Expressionism"
USD,https://images.saatchiart.com/saatchi/486818/art/7867660/6935477-PKAXYQEW-7.jpg,Paper,2710,product,78.7 W x 27.6 H x 0 in,"Abstract,Abstract Expressionism,Expressionism,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/386627/art/7622741/6691291-OHJGUMTQ-7.jpg,"Canvas,Wood",6900,product,40 W x 50 H x 2 in,"Abstract,Abstract Expressionism,Conceptual,Expressionism,Fine Art"
USD,https://images.saatchiart.com/saatchi/43688/art/1977313/1104381-7.jpg,Paper,590,product,8 W x 11 H x 0.5 in,Surrealism
USD,https://images.saatchiart.com/saatchi/341334/art/2591101/1660996-TEUCERUA-7.jpg,Canvas,860,product,24 W x 30 H x 0.8 in,"Abstract,Conceptual,Modern"
USD,https://images.saatchiart.com/saatchi/692062/art/2154770/1250227-7.jpg,"Canvas,Plastic",2010,product,19.7 W x 15.7 H x 1.6 in,"Expressionism,Cubism"
USD,https://images.saatchiart.com/saatchi/79335/art/3360278/2430165-YQLEKZHO-7.jpg,Canvas,9590,product,39.4 W x 31.9 H x 1.2 in,Modern
USD,https://images.saatchiart.com/saatchi/737963/art/3500606/2570493-ZZGCTXID-7.jpg,"Canvas,Paper",6950,product,37.8 W x 63 H x 1.2 in,"Figurative,Fine Art"
USD,https://images.saatchiart.com/saatchi/436778/art/4221952/3291800-TNLHVAYV-7.jpg,Canvas,530,product,13.8 W x 19.7 H x 0.8 in,"Conceptual,Figurative,Modern,Fine Art,Portraiture"
USD,https://images.saatchiart.com/saatchi/259211/art/3656355/2726240-LIFTXTSI-7.jpg,Canvas,3370,product,31.5 W x 35.4 H x 1.2 in,Expressionism
USD,https://images.saatchiart.com/saatchi/387360/art/3562830/2632716-HPWHHEGC-7.jpg,Other,2240,product,39.4 W x 39.4 H x 1.3 in,Abstract
USD,https://images.saatchiart.com/saatchi/811200/art/3897953/2967835-QECIDZFL-7.jpg,Canvas,580,product,11.8 W x 11.8 H x 0.8 in,Figurative
USD,https://images.saatchiart.com/saatchi/314125/art/3795044/2864928-BNVNYSFO-7.jpg,Canvas,16750,product,54 W x 54 H x 0.1 in,"Expressionism,Fine Art,Realism,Minimalism"
USD,https://images.saatchiart.com/saatchi/736652/art/4270389/3340235-MADLKYQO-7.jpg,Paper,710,product,12.2 W x 16.1 H x 0 in,"Abstract,Abstract Expressionism,Minimalism,Modern"
USD,https://images.saatchiart.com/saatchi/208506/art/4034848/3104701-OPIHWBHX-7.jpg,Canvas,4550,product,60 W x 40 H x 1.5 in,"Abstract,Abstract Expressionism"
USD,https://images.saatchiart.com/saatchi/735088/art/4122536/3192388-GTMRHYPR-7.jpg,Canvas,2550,product,39.4 W x 39.4 H x 1.6 in,"Abstract,Abstract Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/436778/art/3659126/2729011-GNAFDKOV-7.jpg,Canvas,640,product,27.6 W x 27.6 H x 1.6 in,"Conceptual,Figurative,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/702847/art/3725085/2794969-QYPIGUWI-7.jpg,Canvas,3210,product,45 W x 30 H x 1.5 in,"Abstract,Conceptual,Expressionism,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/289/art/4354527/3424367-PIVFHPZS-7.jpg,Canvas,2710,product,24 W x 18 H x 0.5 in,"Abstract,Conceptual,Figurative,Fine Art,Surrealism"
USD,https://images.saatchiart.com/saatchi/877065/art/4591825/3661663-GBSDCQWH-7.jpg,Canvas,825,product,19.7 W x 13.8 H x 1 in,"Pop Art,Abstract,Street Art,Modern,Fine Art"
USD,https://images.saatchiart.com/saatchi/720911/art/5142571/4212391-JGIJAQLI-7.jpg,Canvas,2260,product,61 W x 31.5 H x 1.5 in,"Abstract,Abstract Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/328238/art/6117963/5187747-UYSAANFK-7.jpg,Wood,2890,product,15.7 W x 19.7 H x 1.2 in,"Abstract Expressionism,Figurative,Fine Art,Portraiture,Realism"
USD,https://images.saatchiart.com/saatchi/663981/art/6606381/5676051-OAIJFKHK-7.jpg,"Iron,Plastic,Steel,Other",3150,product,39.4 W x 39.4 H x 2 in,"Abstract Expressionism,Expressionism,Impressionism,Minimalism,Modern"
USD,https://images.saatchiart.com/saatchi/63283/art/6948951/6018289-FWPTAMQB-7.jpg,Cardboard,579,product,13.8 W x 19.7 H x 0.1 in,"Expressionism,Figurative,Modern"
USD,https://images.saatchiart.com/saatchi/87954/art/7820271/6888180-CTHOTIEN-7.jpg,Canvas,2540,product,39 W x 31 H x 1 in,Figurative
USD,https://images.saatchiart.com/saatchi/9257/art/5042519/4112341-FFGXUBKR-7.jpg,Canvas,910,product,18 W x 14 H x 1.5 in,"Expressionism,Minimalism"
USD,https://images.saatchiart.com/saatchi/411093/art/7191461/6260689-TITYFZML-7.jpg,Canvas,2999,product,23.6 W x 27.6 H x 0.8 in,"Expressionism,Figurative,Fine Art,Photorealism,Abstract"
USD,https://images.saatchiart.com/saatchi/9021/art/7574209/6642897-VZZTCIOG-7.jpg,Canvas,1360,product,27.6 W x 27.6 H x 0.8 in,Abstract
USD,https://images.saatchiart.com/saatchi/651434/art/7782924/6850921-CCRLSCAW-7.jpg,Canvas,918,product,24 W x 36 H x 0.7 in,"Abstract Expressionism,Modern,Expressionism,Fine Art,Abstract"
USD,https://images.saatchiart.com/saatchi/715399/art/7865500/6933322-TCDIUBKR-7.jpg,Paper,280,product,16 W x 23 H x 0.1 in,"Fine Art,Figurative,Portraiture,Surrealism,Expressionism"
USD,https://images.saatchiart.com/saatchi/912662/art/7869093/6936905-CXDSKYSW-7.jpg,Canvas,280,product,21.3 W x 10.2 H x 1.6 in,"Abstract,Conceptual,Minimalism,Modern,Expressionism"
USD,https://images.saatchiart.com/saatchi/292357/art/1523791/748750-ONCTZAIY-7.jpg,Wood,320,product,12 W x 12 H x 0.1 in,"Abstract,Abstract Expressionism,Expressionism"
USD,https://images.saatchiart.com/saatchi/55846/art/1294368/589287-FAPOGBHB-7.jpg,Canvas,530,product,26.8 W x 33.5 H x 1.2 in,Abstract
USD,https://images.saatchiart.com/saatchi/13404/art/2400091/1470184-7.jpg,Wood,815,product,16 W x 12 H x 1 in,"Figurative,Expressionism,Realism"
USD,https://images.saatchiart.com/saatchi/404357/art/2521483/1591431-7.jpg,Canvas,880,product,25.6 W x 21.3 H x 0.8 in,"Abstract,Fine Art"
USD,https://images.saatchiart.com/saatchi/91068/art/3465970/2535857-GQPDUSES-7.jpg,Canvas,3530,product,39.4 W x 47.2 H x 2 in,"Abstract,Fine Art,Abstract Expressionism"
USD,https://images.saatchiart.com/saatchi/680943/art/3132550/2202441-CKDYSRHV-7.jpg,Canvas,3500,product,27.6 W x 23.6 H x 1.4 in,"Figurative,Fine Art,Modern,Photorealism,Realism"
USD,https://images.saatchiart.com/saatchi/1034877/art/5649425/4719233-UBKHHPKA-7.jpg,Paper,1020,product,14.2 W x 19.3 H x 0 in,"Abstract,Expressionism,Minimalism,Modern"
USD,https://images.saatchiart.com/saatchi/658904/art/3420774/2490661-VVAVMGUQ-7.jpg,Canvas,8110,product,31.5 W x 31.5 H x 1.2 in,"Impressionism,Cubism,Dada,Fine Art,Expressionism"
USD,https://images.saatchiart.com/saatchi/838842/art/6423635/5493387-NLUCYMVS-7.jpg,Canvas,5100,product,57.5 W x 44.9 H x 1.6 in,"Minimalism,Expressionism,Abstract Expressionism,Fine Art"
USD,https://images.saatchiart.com/saatchi/833929/art/5345427/4415241-BMHANCWN-7.jpg,Paper,140,product,9 W x 12 H x 0.1 in,"Abstract,Impressionism,Illustration,Modern,Minimalism"
USD,https://images.saatchiart.com/saatchi/415048/art/7260775/6329989-NDEUDUJD-7.jpg,Canvas,1600,product,31.9 W x 31.9 H x 0.8 in,"Abstract,Abstract Expressionism,Portraiture"
USD,https://images.saatchiart.com/saatchi/481815/art/6691011/5760675-EVGUGQMS-7.jpg,Canvas,940,product,27.6 W x 19.7 H x 0.8 in,"Abstract,Expressionism,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/671796/art/7282673/6351887-EAXVJYQS-7.jpg,Canvas,15860,product,61 W x 80.7 H x 0 in,"Modern,Portraiture,Fine Art,Documentary,Figurative"
USD,https://images.saatchiart.com/saatchi/398861/art/7214347/6283573-SJQSMBNZ-7.jpg,Canvas,2910,product,30 W x 30 H x 1.5 in,"Abstract,Expressionism,Impressionism,Fine Art,Realism"
USD,https://images.saatchiart.com/saatchi/1089080/art/7934131/7001728-DSKVNEFG-7.jpg,Canvas,1760,product,35 W x 51.2 H x 0.8 in,"Figurative,Portraiture"
USD,https://images.saatchiart.com/saatchi/896304/art/7945859/7013414-FIHPEEVH-7.jpg,Canvas,2870,product,39 W x 39 H x 0.8 in,"Abstract,Abstract Expressionism,Fine Art,Modern,Pop Art"
USD,https://images.saatchiart.com/saatchi/81234/art/851996/432199-TNJHFFNS-7.jpg,Canvas,3270,product,39.4 W x 47.2 H x 1.6 in,"Abstract,Abstract Expressionism,Expressionism,Modern,Minimalism"
USD,https://images.saatchiart.com/saatchi/664888/art/7768146/6836173-FNPGLIEU-7.jpg,Canvas,1560,product,28 W x 28 H x 0.9 in,"Abstract,Conceptual,Abstract Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/776090/art/7856560/6924408-HDQCHYBF-7.jpg,Canvas,4375,product,39.4 W x 51.2 H x 0.8 in,"Abstract,Abstract Expressionism,Minimalism"
USD,https://images.saatchiart.com/saatchi/755964/art/5311643/4381459-KRLKLBMM-7.jpg,Canvas,2810,product,39.4 W x 39.4 H x 2.4 in,"Figurative,Expressionism,Modern"
USD,https://images.saatchiart.com/saatchi/91068/art/2915558/1985451-NGUOMSEZ-7.jpg,Canvas,7350,product,59.1 W x 51.2 H x 2 in,Abstract
USD,https://images.saatchiart.com/saatchi/52178/art/2769404/1839297-KVRXYCQY-7.jpg,Canvas,810,product,15.7 W x 11.8 H x 0.8 in,"Figurative,Fine Art,Realism"
USD,https://images.saatchiart.com/saatchi/651434/art/3272982/2342869-FEQQRNRU-7.jpg,,480,product,20.5 W x 23.7 H x 1.5 in,Other
USD,https://images.saatchiart.com/saatchi/673229/art/3066450/2136343-ASUGFJPC-7.jpg,Canvas,1600,product,11 W x 14 H x 3 in,"Conceptual,Art Deco,Fine Art,Impressionism,Surrealism"
USD,https://images.saatchiart.com/saatchi/574303/art/6794569/5864207-XVQRXMIE-7.jpg,Canvas,780,product,22 W x 28 H x 0.7 in,"Abstract,Abstract Expressionism,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/990309/art/6599435/5669105-YFZSZMYB-7.jpg,Canvas,6550,product,57.1 W x 70.9 H x 0.8 in,"Abstract,Abstract Expressionism,Expressionism,Modern,Minimalism"
USD,https://images.saatchiart.com/saatchi/522700/art/2971686/2041579-JQZFLGRR-7.jpg,Canvas,530,product,13 W x 10.6 H x 0.4 in,Impressionism
USD,https://images.saatchiart.com/saatchi/822884/art/4095468/3165320-THIYIMPY-7.jpg,Canvas,1710,product,28.7 W x 23.6 H x 0.4 in,Impressionism
USD,https://images.saatchiart.com/saatchi/95582/art/6498429/5568107-QQKUVRFH-7.jpg,Canvas,2810,product,39.4 W x 39.4 H x 1.2 in,"Abstract,Abstract Expressionism,Expressionism,Fine Art,Modern"
USD,https://images.saatchiart.com/saatchi/675209/art/7096265/6165589-LZSTKAWD-7.jpg,Canvas,4450,product,40 W x 60 H x 1.5 in,"Abstract,Abstract Expressionism,Minimalism,Street Art"
USD,https://images.saatchiart.com/saatchi/314982/art/7581615/6650279-GMYKCSGA-7.jpg,Paper,400,product,11.5 W x 16 H x 0.1 in,"Impressionism,Expressionism,Fine Art,Figurative"
USD,https://images.saatchiart.com/saatchi/62287/art/7509989/6578849-UUAZPRYC-7.jpg,Canvas,5350,product,36 W x 42 H x 1.3 in,"Abstract,Abstract Expressionism"
USD,https://images.saatchiart.com/saatchi/554227/art/7021335/6090663-RQWXUGMV-7.jpg,Canvas,1800,product,31.5 W x 31.5 H x 0.6 in,"Abstract Expressionism,Modern,Expressionism"
USD,https://images.saatchiart.com/saatchi/25742/art/2390934/1461037-BEIOFYKZ-7.jpg,Paper,1300,product,21 W x 26 H x 1 in,"Abstract,Minimalism,Pop Art,Post Minimalism"
USD,https://images.saatchiart.com/saatchi/41651/art/2295541/1370683-7.jpg,Canvas,5350,product,48 W x 36 H x 1 in,"Conceptual,Figurative,Expressionism"
USD,https://images.saatchiart.com/saatchi/341334/art/2569444/1639361-7.jpg,Canvas,1230,product,30 W x 30 H x 0.8 in,"Abstract Expressionism,Conceptual,Abstract"
USD,https://images.saatchiart.com/saatchi/386627/art/6685333/5754997-DQXLTYXU-7.jpg,"Canvas,Wood",1570,product,28 W x 22 H x 2 in,"Abstract,Abstract Expressionism,Conceptual,Expressionism,Fine Art"
USD,https://images.saatchiart.com/saatchi/738587/art/6867233/5936585-DYSMWTYL-7.jpg,Canvas,1300,product,27 W x 24 H x 0.2 in,"Abstract,Abstract Expressionism,Expressionism,Pop Art,Street Art"
USD,https://images.saatchiart.com/saatchi/83404/art/6840891/5910521-IUBFJXTX-7.jpg,Canvas,3270,product,27.4 W x 39.4 H x 2 in,Figurative
